id,is_iceberg
5941774d,-58.89792673224707
4023181e,-25.961998738374994
b20200e4,-113.66099825543465
e7f018bb,-23.809297477215406
4371c8c3,-39.72040586738699
a8d9b1fd,-1.9947696507225474
29e7727e,-43.235698233021054
92a51ffb,-19.24276060175264
c769ac97,-60.82136926033202
aee0547d,-72.26558627330662
565b28ac,-55.53255938326819
e04e9775,-30.66442005135989
8e8161d1,-55.447048121024814
4cf4d256,-44.898486662630646
139e5324,-111.73607443505189
f156976f,-65.1771457299057
68a117cc,-113.74480815007627
d9aa7a56,-55.31066725355592
9005b143,-55.001707688149466
5f6d3988,-61.461803523286505
9ad70954,-84.1145568683853
b9087b9e,-29.42153812371947
a39a1427,-127.85361712933306
82fbe8ed,-42.170366100054736
1fae4879,-117.90931549228338
6dd8f13d,-98.73723932056137
bbad5958,-58.02853043200612
54527583,-35.75738967507046
be8fa29c,-24.080653863264086
81a3328f,-51.39235339637493
1a3c0ab3,-153.6125344414594
4deeeb8b,-51.11606734892776
ac6d5632,-0.8677100350213115
472dadb5,-0.00011473327295485128
96093f95,-66.30649213054544
f5b4e3df,-95.68147783977533
e01a3c92,-78.66550424485104
001680af,-47.0606775052409
8e639f33,-1.9485479168782354
a2c16612,-29.025125200393184
a6d76474,-12.192607992651471
19c47684,-73.8953924895465
015827b6,-0.010100672089007627
7df7f7ce,-77.25653558252309
0bbf1a3f,-26.113600933496755
636cfbb7,-15.347942030394627
7370030a,0.0
43aa97ad,-86.18440294478845
ba2b5e63,-57.47475592670018
dfdd335b,-5.233871115654864e-10
e79b13dc,-30.123521410749593
dc32b195,-65.68575186179226
6d868590,-47.645245092653575
75fa59aa,-105.23701093438865
ffe50836,-33.175505200734584
a7bfd784,-25.85045281287261
b3d569e3,-17.01491038874507
6c538c5b,-44.05372041976506
5c7c15f4,-117.00006726631372
0b745139,-114.97081647490167
fd14608e,0.0
f0bc8305,-1.3233183625180324e-07
a10ccb28,-43.42698165192323
543304c7,-51.39517753970307
6c3a4078,-69.5900964304958
9b73cc75,-0.012989991493389188
5c6c71b1,-46.9656513288122
09ee9186,-3.455014052634084e-13
207c35cf,-106.80330475626411
153c813e,-47.16548790564958
5605d58b,-85.94003932587586
642ca396,-39.90941685660251
d32d72c0,-1.6264071480788257e-05
16646a17,-3.3855909948461944
384074af,-1.8472542056169385e-05
69bf1e8c,-2.6676890636657363e-06
9e90a054,0.0
89dbe7f7,-38.278566976977196
dbd27d22,-107.8115280135016
a2ea1561,-42.98133671336173
d63402af,-41.807603592378385
1ac8bb92,-6.230683115906748
8beffca5,-96.30784618363901
46741f3e,-16.260632039283426
e5ee6aa7,-19.99059248906664
5ecd892b,-14.783671974834062
69892166,-38.90291172636996
2f725a81,-0.011786128870135073
810abfe4,-175.5786419008462
e6f973e6,-56.77939742203013
c60a5c46,-83.10229746894765
c42b9e08,-33.426859233286756
c3f00c23,-35.69317483255745
5307fdb8,-45.02838962149504
3e4f005e,-24.839935330293926
4a4cc2e0,-5.1037969248383845
9bdd88d1,-112.5338918490746
0d832bed,-89.30601273324027
14a134fa,-73.64314444951606
78a41676,-109.75152032550412
0bd4658e,-54.61687169249557
