id,is_iceberg
5941774d,3.612041473388672e-05
4023181e,0.041203439235687256
b20200e4,0.0
e7f018bb,0.99997878074646
4371c8c3,0.028224408626556396
a8d9b1fd,0.00321352481842041
29e7727e,0.012540102005004883
92a51ffb,0.9999903440475464
c769ac97,0.0071353912353515625
aee0547d,0.0006126165390014648
565b28ac,0.00013458728790283203
e04e9775,0.13723188638687134
8e8161d1,0.0007777214050292969
4cf4d256,0.21037441492080688
139e5324,0.0017825961112976074
f156976f,0.04320025444030762
68a117cc,0.011988461017608643
d9aa7a56,0.00015556812286376953
9005b143,0.0034333467483520508
5f6d3988,0.694145143032074
9ad70954,0.02212601900100708
b9087b9e,0.18057721853256226
a39a1427,0.07679742574691772
82fbe8ed,0.5293002128601074
1fae4879,6.115436553955078e-05
6dd8f13d,2.1457672119140625e-06
bbad5958,0.19451206922531128
54527583,0.026281416416168213
be8fa29c,0.30873602628707886
81a3328f,0.9999653100967407
1a3c0ab3,0.0
4deeeb8b,0.10046947002410889
ac6d5632,0.03763771057128906
472dadb5,0.029210805892944336
96093f95,0.858121395111084
f5b4e3df,0.9689220190048218
e01a3c92,0.0005312561988830566
001680af,0.08183556795120239
8e639f33,0.021341443061828613
a2c16612,0.9923991560935974
a6d76474,0.0
19c47684,0.3343479037284851
015827b6,0.004283607006072998
7df7f7ce,0.0010614991188049316
0bbf1a3f,0.0975046157836914
636cfbb7,0.7602226138114929
7370030a,0.9999778270721436
43aa97ad,0.0
ba2b5e63,0.9999970197677612
dfdd335b,0.806049108505249
e79b13dc,4.887580871582031e-06
dc32b195,0.11063766479492188
6d868590,0.9973613619804382
75fa59aa,0.0029065608978271484
ffe50836,1.0132789611816406e-05
a7bfd784,0.9990032315254211
b3d569e3,0.07799786329269409
6c538c5b,0.12405449151992798
5c7c15f4,2.384185791015625e-07
0b745139,0.003031790256500244
fd14608e,0.05527216196060181
f0bc8305,0.0045378804206848145
a10ccb28,0.9997604489326477
543304c7,0.17977702617645264
6c3a4078,8.344650268554688e-07
9b73cc75,0.3943716287612915
5c6c71b1,0.1195942759513855
09ee9186,0.011682331562042236
207c35cf,0.019775331020355225
153c813e,1.6689300537109375e-06
5605d58b,0.3790345788002014
642ca396,0.1172018051147461
d32d72c0,0.042712628841400146
16646a17,0.9938414096832275
384074af,0.00033736228942871094
69bf1e8c,0.05441564321517944
9e90a054,0.3575809597969055
89dbe7f7,0.9999561309814453
dbd27d22,0.2013939619064331
a2ea1561,0.07353466749191284
d63402af,0.01635676622390747
1ac8bb92,0.99979168176651
8beffca5,0.04490947723388672
46741f3e,3.337860107421875e-06
e5ee6aa7,0.002660691738128662
5ecd892b,0.841642439365387
69892166,0.04437786340713501
2f725a81,0.20233219861984253
810abfe4,1.1920928955078125e-07
e6f973e6,0.047580599784851074
c60a5c46,0.028311848640441895
c42b9e08,0.6525643467903137
c3f00c23,9.417533874511719e-06
5307fdb8,0.9980962872505188
3e4f005e,0.029359877109527588
4a4cc2e0,0.9167400598526001
9bdd88d1,1.1920928955078125e-07
0d832bed,0.011304259300231934
14a134fa,0.0007687807083129883
78a41676,7.152557373046875e-07
0bd4658e,0.2642967104911804
4a311bb0,0.09305983781814575
f939c817,1.2874603271484375e-05
956adc4d,0.999948263168335
f8a119f5,0.14120423793792725
61faa1ad,0.013921737670898438
6725eb3e,0.00019663572311401367
17b3a8fd,0.0014293193817138672
49a88dfc,2.384185791015625e-07
2d6ec645,0.13375753164291382
0d4d77ba,0.5136035084724426
3ee672a2,1.0
738b41fd,0.11920607089996338
f7fb320d,0.41189348697662354
b42fad18,0.001885533332824707
4ab8b00a,0.28972262144088745
f7870f2b,0.16080278158187866
4978666a,0.03613162040710449
f1b0d6c7,2.2649765014648438e-06
5642407f,0.028552889823913574
36d4ff92,0.9999794960021973
4139aba2,0.0400204062461853
7585ce58,0.568305253982544
33e25984,0.99518883228302
ac46f3c9,0.06286376714706421
fc34a5b8,0.7532860040664673
85c36a8f,0.03787422180175781
b2d8a426,0.23136049509048462
13ec60d1,0.7726029753684998
9d440f42,0.011349320411682129
1c0a891e,0.766067385673523
981c3bc3,1.0
295604f4,0.2814795970916748
16ca16c3,0.0013871192932128906
b4dda837,0.11335635185241699
88d088ef,0.004492521286010742
1b4fa160,0.03684288263320923
f371bd82,2.0384788513183594e-05
b130a0b7,0.999994158744812
ebf1de82,0.27870631217956543
01e651c3,0.001240849494934082
51b1fecc,0.0319361686706543
fa635a31,1.5616416931152344e-05
97b7d789,0.054991841316223145
2f598053,0.0022506117820739746
c0e3e148,0.02903604507446289
cfa175a8,0.02265489101409912
3d7e09d8,0.9989827275276184
44a13d1b,0.9647165536880493
c66b0948,0.29350632429122925
976a6d64,0.0011557340621948242
8bbd8909,0.6887382864952087
