id,is_iceberg
5941774d,0.001867830753326416
4023181e,0.12811845541000366
b20200e4,0.0
e7f018bb,0.999955415725708
4371c8c3,0.10061651468276978
a8d9b1fd,8.702278137207031e-06
29e7727e,0.13102775812149048
92a51ffb,0.9999809265136719
c769ac97,0.00015354156494140625
aee0547d,1.430511474609375e-06
565b28ac,3.0279159545898438e-05
e04e9775,0.12277418375015259
8e8161d1,0.005061626434326172
4cf4d256,0.0923042893409729
139e5324,4.8279762268066406e-05
f156976f,0.007290482521057129
68a117cc,0.0006319880485534668
d9aa7a56,4.291534423828125e-06
9005b143,0.0005859136581420898
5f6d3988,0.8594323396682739
9ad70954,0.02566969394683838
b9087b9e,0.713600218296051
a39a1427,0.0044220685958862305
82fbe8ed,0.2660199999809265
1fae4879,0.0001589059829711914
6dd8f13d,0.00017648935317993164
bbad5958,0.005711555480957031
54527583,0.003735482692718506
be8fa29c,0.11582881212234497
81a3328f,0.9999725818634033
1a3c0ab3,0.0
4deeeb8b,0.10757845640182495
ac6d5632,0.013995349407196045
472dadb5,0.0050002336502075195
96093f95,0.9325430393218994
f5b4e3df,0.9855442643165588
e01a3c92,0.5837416052818298
001680af,0.06267517805099487
8e639f33,0.525523841381073
a2c16612,0.7051688432693481
a6d76474,2.384185791015625e-07
19c47684,0.0005939006805419922
015827b6,0.02961641550064087
7df7f7ce,2.1457672119140625e-06
0bbf1a3f,0.014485955238342285
636cfbb7,0.8746653199195862
7370030a,0.9999808073043823
43aa97ad,0.0
ba2b5e63,1.0
dfdd335b,0.07467877864837646
e79b13dc,4.76837158203125e-07
dc32b195,0.012046337127685547
6d868590,0.9969101548194885
75fa59aa,0.0005636811256408691
ffe50836,1.1920928955078125e-06
a7bfd784,0.9901053309440613
b3d569e3,0.018010377883911133
6c538c5b,0.021697640419006348
5c7c15f4,5.960464477539062e-07
0b745139,0.002625703811645508
fd14608e,0.181623637676239
f0bc8305,0.0003235340118408203
a10ccb28,0.9999973773956299
543304c7,0.018964707851409912
6c3a4078,4.76837158203125e-07
9b73cc75,0.011721670627593994
5c6c71b1,0.17596590518951416
09ee9186,0.002086341381072998
207c35cf,0.007948637008666992
153c813e,0.0
5605d58b,0.0648508071899414
642ca396,0.16946250200271606
d32d72c0,0.09591048955917358
16646a17,0.9903364181518555
384074af,5.507469177246094e-05
69bf1e8c,0.13138818740844727
9e90a054,0.023632168769836426
89dbe7f7,0.9984716773033142
dbd27d22,0.0009606480598449707
a2ea1561,0.07185685634613037
d63402af,0.023970305919647217
1ac8bb92,0.9997976422309875
8beffca5,0.0018869638442993164
46741f3e,4.649162292480469e-06
e5ee6aa7,0.00010764598846435547
5ecd892b,0.5035720467567444
69892166,0.009241938591003418
2f725a81,0.9740087985992432
810abfe4,0.0
e6f973e6,0.027053892612457275
c60a5c46,0.09181380271911621
c42b9e08,0.9964730143547058
c3f00c23,2.384185791015625e-07
5307fdb8,0.9873443841934204
3e4f005e,0.009554862976074219
4a4cc2e0,0.9579426646232605
9bdd88d1,0.0
0d832bed,0.00251007080078125
14a134fa,1.52587890625e-05
78a41676,6.079673767089844e-06
0bd4658e,0.08464139699935913
4a311bb0,0.05115777254104614
f939c817,3.0875205993652344e-05
956adc4d,0.9999991655349731
f8a119f5,0.1689113974571228
61faa1ad,0.006898164749145508
6725eb3e,6.556510925292969e-06
17b3a8fd,1.52587890625e-05
49a88dfc,0.0
2d6ec645,0.12599891424179077
0d4d77ba,0.2910599112510681
3ee672a2,0.9999998807907104
738b41fd,0.04763221740722656
f7fb320d,0.05022388696670532
b42fad18,0.0007075071334838867
4ab8b00a,0.4930458664894104
f7870f2b,0.155292809009552
4978666a,0.020170211791992188
f1b0d6c7,1.6689300537109375e-06
5642407f,0.04085582494735718
36d4ff92,0.9999436140060425
4139aba2,0.062177956104278564
7585ce58,0.20178163051605225
33e25984,0.99947589635849
ac46f3c9,0.053903281688690186
fc34a5b8,0.8612019419670105
85c36a8f,0.019665002822875977
b2d8a426,0.9339157938957214
13ec60d1,0.9890025854110718
9d440f42,7.939338684082031e-05
1c0a891e,0.2595791220664978
981c3bc3,0.9999998807907104
295604f4,0.10394328832626343
16ca16c3,3.612041473388672e-05
b4dda837,0.5423108339309692
88d088ef,0.0001710653305053711
1b4fa160,0.00031507015228271484
f371bd82,1.2874603271484375e-05
b130a0b7,0.9999829530715942
ebf1de82,0.003178238868713379
01e651c3,0.000260770320892334
51b1fecc,0.017993271350860596
fa635a31,1.3113021850585938e-06
97b7d789,0.0641208291053772
2f598053,0.00021308660507202148
c0e3e148,0.0028249025344848633
cfa175a8,0.028151094913482666
3d7e09d8,0.9949049949645996
44a13d1b,0.9837987422943115
c66b0948,0.14375680685043335
976a6d64,0.004844784736633301
8bbd8909,0.19000673294067383
522890fd,0.03489363193511963
f23a3b95,0.07953912019729614
680039dc,0.2785995602607727
93028e53,0.000414431095123291
22a16932,0.006726264953613281
7d8126d2,0.017605364322662354
ba2ecd75,5.364418029785156e-06
8071bdd7,0.1132129430770874
96d5aeee,9.512901306152344e-05
154be68f,0.9873321652412415
d8c2bfe2,0.9965811371803284
f76d47b0,0.009854614734649658
0e781ade,0.0
13cf6060,5.745887756347656e-05
cd99f710,0.016881823539733887
d10005bb,1.2040138244628906e-05
3a31445f,0.9999996423721313
3157202d,0.00043886899948120117
6ee64703,0.0003566741943359375
e5de8685,0.5486604571342468
02cc70ba,0.001150369644165039
50984a87,0.957633376121521
fa94957a,0.9996434450149536
eab406b4,0.8062716126441956
3ad39398,0.9898505210876465
9ecf3802,0.015290975570678711
6048ae7b,0.01795828342437744
9dc68871,2.3126602172851562e-05
13701465,0.5808441638946533
8d8779f3,0.0
0712f269,0.028416097164154053
722c2597,1.1920928955078125e-07
478a2b08,0.027956068515777588
38f5fb41,0.009461402893066406
c52ad74d,0.999834418296814
0c85fd09,0.00017565488815307617
f1582cba,0.9882694482803345
ff836697,0.9881337285041809
ddfe4802,1.52587890625e-05
3cef3bc7,0.9971256852149963
6a21542b,0.05508589744567871
150e23c4,0.9999344348907471
078c6d99,0.9861682057380676
1dcd1dc3,0.0
39967e45,0.12323927879333496
6b6333aa,0.0
4ae61433,0.00024181604385375977
f96362e0,0.07250940799713135
97a88aac,1.430511474609375e-06
427ae8ce,0.04434722661972046
209d4b15,0.01112985610961914
64b453bd,0.0033227205276489258
0f5a484e,0.0873112678527832
5ac74969,0.989000141620636
736ed43e,0.10322648286819458
8533795f,5.3048133850097656e-05
f5b54fb6,0.9544310569763184
6eb4c041,0.07004892826080322
97afdf42,0.8333852887153625
