id,is_iceberg
5941774d,7.12275505065918e-05
4023181e,0.0580708384513855
b20200e4,0.0
e7f018bb,0.9999852776527405
4371c8c3,0.017774760723114014
a8d9b1fd,0.00218355655670166
29e7727e,0.019178718328475952
92a51ffb,0.9999852776527405
c769ac97,0.012755662202835083
aee0547d,0.0009659230709075928
565b28ac,0.0003114938735961914
e04e9775,0.09643623232841492
8e8161d1,0.0005660653114318848
4cf4d256,0.1508691906929016
139e5324,0.0011998116970062256
f156976f,0.02642175555229187
68a117cc,0.008434921503067017
d9aa7a56,8.428096771240234e-05
9005b143,0.002607017755508423
5f6d3988,0.6846497058868408
9ad70954,0.014630645513534546
b9087b9e,0.33040645718574524
a39a1427,0.0486355721950531
82fbe8ed,0.3460250198841095
1fae4879,7.092952728271484e-05
6dd8f13d,3.993511199951172e-06
bbad5958,0.10988640785217285
54527583,0.015084058046340942
be8fa29c,0.21579861640930176
81a3328f,0.9999805688858032
1a3c0ab3,1.1920928955078125e-07
4deeeb8b,0.13673719763755798
ac6d5632,0.03351438045501709
472dadb5,0.018184781074523926
96093f95,0.828480988740921
f5b4e3df,0.982710599899292
e01a3c92,0.0046964287757873535
001680af,0.06201273202896118
8e639f33,0.040468186140060425
a2c16612,0.9616047441959381
a6d76474,3.5762786865234375e-07
19c47684,0.18255743384361267
015827b6,0.0034252405166625977
7df7f7ce,0.0008334219455718994
0bbf1a3f,0.059668898582458496
636cfbb7,0.8051831722259521
7370030a,0.9999861121177673
43aa97ad,1.430511474609375e-06
ba2b5e63,0.9999973773956299
dfdd335b,0.48209598660469055
e79b13dc,1.537799835205078e-05
dc32b195,0.06851080060005188
6d868590,0.9967394769191742
75fa59aa,0.001880049705505371
ffe50836,1.1444091796875e-05
a7bfd784,0.9961214959621429
b3d569e3,0.057549893856048584
6c538c5b,0.10797077417373657
5c7c15f4,9.5367431640625e-07
0b745139,0.0021589696407318115
fd14608e,0.038246750831604004
f0bc8305,0.0028603971004486084
a10ccb28,0.9998641908168793
543304c7,0.13308894634246826
6c3a4078,3.933906555175781e-06
9b73cc75,0.21438667178153992
5c6c71b1,0.31762856245040894
09ee9186,0.00669175386428833
207c35cf,0.012814313173294067
153c813e,2.181529998779297e-05
5605d58b,0.48175516724586487
642ca396,0.10603752732276917
d32d72c0,0.03741326928138733
16646a17,0.9962880313396454
384074af,0.00032633543014526367
69bf1e8c,0.061625659465789795
9e90a054,0.20477235317230225
89dbe7f7,0.9999002814292908
dbd27d22,0.11337235569953918
a2ea1561,0.05667775869369507
d63402af,0.01388859748840332
1ac8bb92,0.9998177587985992
8beffca5,0.025576293468475342
46741f3e,3.5762786865234375e-06
e5ee6aa7,0.0016746222972869873
5ecd892b,0.8308201134204865
69892166,0.10477745532989502
2f725a81,0.39448678493499756
810abfe4,1.6093254089355469e-06
e6f973e6,0.02857092022895813
c60a5c46,0.02086472511291504
c42b9e08,0.772138774394989
c3f00c23,8.821487426757812e-06
5307fdb8,0.9989107847213745
3e4f005e,0.015689045190811157
4a4cc2e0,0.9391361474990845
9bdd88d1,6.556510925292969e-07
0d832bed,0.006786435842514038
14a134fa,0.0004604458808898926
78a41676,3.814697265625e-06
0bd4658e,0.317351371049881
4a311bb0,0.05595117807388306
f939c817,8.940696716308594e-06
956adc4d,0.9999614953994751
f8a119f5,0.12429320812225342
61faa1ad,0.010832726955413818
6725eb3e,0.00018385052680969238
17b3a8fd,0.0009504556655883789
49a88dfc,1.2516975402832031e-06
2d6ec645,0.18022415041923523
0d4d77ba,0.32905593514442444
3ee672a2,1.0
738b41fd,0.09105616807937622
f7fb320d,0.2623668909072876
b42fad18,0.012544125318527222
4ab8b00a,0.21479326486587524
f7870f2b,0.09681910276412964
4978666a,0.020479708909988403
f1b0d6c7,3.993511199951172e-06
5642407f,0.10133916139602661
36d4ff92,0.9999813437461853
4139aba2,0.04084140062332153
7585ce58,0.3499354422092438
33e25984,0.9972617924213409
ac46f3c9,0.04506397247314453
fc34a5b8,0.8187395930290222
85c36a8f,0.022618889808654785
b2d8a426,0.577266126871109
13ec60d1,0.8499503135681152
9d440f42,0.005881816148757935
1c0a891e,0.47003173828125
981c3bc3,1.0
295604f4,0.175645112991333
16ca16c3,0.001128464937210083
b4dda837,0.1303035020828247
88d088ef,0.002558380365371704
1b4fa160,0.019471436738967896
f371bd82,3.743171691894531e-05
b130a0b7,0.9999897480010986
ebf1de82,0.14966624975204468
01e651c3,0.0006462335586547852
51b1fecc,0.036499589681625366
fa635a31,2.664327621459961e-05
97b7d789,0.04300042986869812
2f598053,0.0013624727725982666
c0e3e148,0.019108861684799194
cfa175a8,0.023422062397003174
3d7e09d8,0.9993240535259247
44a13d1b,0.979153960943222
c66b0948,0.20226138830184937
976a6d64,0.0032685399055480957
8bbd8909,0.5157781541347504
522890fd,0.04492473602294922
f23a3b95,0.11428529024124146
680039dc,0.11055043339729309
93028e53,0.025785446166992188
22a16932,0.0223827064037323
7d8126d2,0.0014194846153259277
ba2ecd75,2.3663043975830078e-05
8071bdd7,0.11936432123184204
96d5aeee,2.5331974029541016e-05
154be68f,0.9890328645706177
d8c2bfe2,0.9987709820270538
f76d47b0,0.0934763252735138
0e781ade,1.1920928955078125e-07
13cf6060,0.00012686848640441895
cd99f710,0.019115686416625977
d10005bb,5.0067901611328125e-06
3a31445f,0.9999825358390808
3157202d,0.005958884954452515
6ee64703,0.018703371286392212
e5de8685,0.3196997046470642
02cc70ba,0.004197567701339722
50984a87,0.7600614428520203
fa94957a,0.9985446631908417
eab406b4,0.6789553463459015
3ad39398,0.8109069466590881
9ecf3802,0.03198319673538208
6048ae7b,0.005855143070220947
9dc68871,9.5367431640625e-07
13701465,0.1943581998348236
8d8779f3,5.960464477539063e-08
0712f269,0.020769238471984863
722c2597,4.649162292480469e-06
478a2b08,0.05614015460014343
38f5fb41,0.14867442846298218
c52ad74d,0.9998902380466461
0c85fd09,0.0034579038619995117
f1582cba,0.8536396622657776
ff836697,0.9432446658611298
ddfe4802,5.441904067993164e-05
3cef3bc7,0.973099559545517
6a21542b,0.35532626509666443
150e23c4,0.9998675286769867
078c6d99,0.982131838798523
1dcd1dc3,1.7464160919189453e-05
39967e45,0.35531485080718994
6b6333aa,1.7881393432617188e-07
4ae61433,0.0017426908016204834
f96362e0,0.07899832725524902
97a88aac,0.0007971823215484619
427ae8ce,0.01307263970375061
209d4b15,0.09239500761032104
64b453bd,0.0009913444519042969
0f5a484e,0.27957355976104736
5ac74969,0.9816404283046722
736ed43e,0.05766141414642334
8533795f,0.0008297264575958252
f5b54fb6,0.6695561707019806
6eb4c041,0.01789402961730957
97afdf42,0.5679863691329956
1bb488db,0.001452416181564331
f132e44d,1.1920928955078125e-07
d3c2f140,0.27679601311683655
1756794d,0.12070071697235107
9efcc11f,3.93986701965332e-05
14c966cf,0.1287388801574707
59cfe4d1,0.5050737857818604
883151f4,1.7881393432617188e-07
34c4c9ff,0.1126624047756195
70b4c2eb,0.44216546416282654
96a337d9,0.30293264985084534
7fe89ffa,0.18756291270256042
057c7a22,1.1920928955078125e-07
451cc057,0.058165520429611206
05076700,5.8710575103759766e-05
dc52f6c1,0.0046440064907073975
b03a59f9,3.445148468017578e-05
129ed4b0,0.4088035225868225
fb611563,0.999861866235733
ac32e6f1,0.27269381284713745
c05c5ab0,0.16700679063796997
3163d5ed,0.002031087875366211
02096ca4,0.12655431032180786
e92496c0,0.00046074390411376953
1a9e2c50,0.9998108446598053
0864e334,0.6740525662899017
d976faeb,0.04742315411567688
1d7b342f,0.0011619925498962402
281bc1ea,1.233816146850586e-05
bea9f0cf,0.029508590698242188
f4afa0e6,1.1920928955078125e-07
e1b5ef69,3.2782554626464844e-05
b50539fd,7.867813110351562e-06
2a8c9c15,0.05777469277381897
157ebb0c,0.9991418421268463
247d3614,0.0007654428482055664
0c6cc0cb,4.0471553802490234e-05
aae88d39,0.00025978684425354004
0c77b464,0.6024029850959778
963cf5ea,0.05671694874763489
1b371d8b,0.9900788366794586
225bc00f,0.0407484769821167
bc0a4eec,7.12275505065918e-05
1099782e,0.02799403667449951
a18feadd,0.9985913932323456
ad7f4932,0.03373599052429199
5f8f831e,0.5670790076255798
b5167c35,0.002162158489227295
0230b06d,0.1492956280708313
f8d7f7ba,0.0005248486995697021
08bd1053,0.0004368722438812256
58e4dc8c,8.225440979003906e-06
4793ce8e,0.013245910406112671
304caab4,5.960464477539063e-08
f2ee6d7f,0.5201843082904816
e1f9c0e4,0.20121821761131287
8e40401c,0.0032302141189575195
5d9eaba2,0.13959282636642456
55e7562c,0.01837831735610962
9da6cb4b,0.0007424652576446533
c3c1c8ec,1.6689300537109375e-06
3b38698e,0.01931658387184143
6c9eb909,0.018222302198410034
482a3d1d,0.025201529264450073
0e9918f0,0.19833415746688843
ef894fd2,1.1622905731201172e-05
4b82e7f7,0.9999935030937195
b9cdd7fb,0.010239064693450928
94a496f4,0.01128813624382019
995eacae,0.30988025665283203
41b02e58,0.9987922310829163
69f04617,0.03359058499336243
c889a03c,0.9998999834060669
91f98acf,0.9999992847442627
9135c19f,0.9999432563781738
1f0e9c09,0.002995520830154419
260d6e8e,4.172325134277344e-07
46334397,0.00031816959381103516
f34ddf31,0.05996096134185791
4d6177d7,0.9805300533771515
76a57270,0.06314808130264282
217b8cea,1.138448715209961e-05
9a45a566,3.337860107421875e-06
1b55c75e,0.0
7bd92ec6,0.9999987483024597
6c409f41,0.4679507613182068
df3e48eb,0.004055291414260864
62723e57,2.300739288330078e-05
b8e627bf,6.312131881713867e-05
86bb5d85,0.3635329008102417
77e5034c,0.03999316692352295
607079e5,0.08983272314071655
96879fb4,4.172325134277344e-07
6afe606d,0.941367506980896
4129802f,0.9928646087646484
a42300ef,0.07860785722732544
1af842f5,0.9897820949554443
3fe57d78,0.9999972581863403
f4e60ed5,0.9990336298942566
68c8337b,0.10437068343162537
914ed5b5,0.21819224953651428
a6bb5987,0.03407362103462219
c781c439,0.0960114598274231
47a1a25e,0.13891351222991943
80ea0713,0.9925869107246399
a9d001bc,0.003306269645690918
f94d098a,0.03668534755706787
3e230e0e,0.0029022395610809326
24afa485,0.0
bc37db7f,0.018127113580703735
83f99e4d,0.001893371343612671
1a8d86f7,0.0002970099449157715
38136419,0.46957722306251526
d393e637,0.31771811842918396
36902570,0.994166761636734
327f7b25,0.9999554753303528
3f8543c6,0.001695483922958374
a0d42a70,0.34552228450775146
e07ba430,0.32522347569465637
c6e53803,0.06462830305099487
fec4dad8,0.06011676788330078
933fc5ba,0.2927645146846771
c27eda4e,0.9999210834503174
9b94d2c2,0.00016936659812927246
a2dbdb31,0.026247233152389526
816258dd,0.1781652271747589
81f11218,0.006525874137878418
c4bd9d04,0.13629740476608276
c6ce9bf9,0.10313984751701355
a7b3cc29,0.00014078617095947266
527870bf,0.291056364774704
9af26068,0.9996859431266785
0b591e70,0.9997453093528748
2b1e57c5,0.08290469646453857
194db786,0.8067032694816589
e09ba644,0.9999883770942688
fa2ed3e5,0.9997899830341339
1ba92726,0.023567497730255127
8c8f45b4,0.0001125335693359375
f8889f44,4.76837158203125e-07
598e255b,0.00020360946655273438
45f1aa7a,0.23185774683952332
022956a3,0.00019189715385437012
d406064d,0.19710245728492737
76617947,1.0728836059570312e-06
d0e5dccb,0.2938374876976013
33271da6,7.367134094238281e-05
0840e2b1,0.5439269542694092
521a9f4d,0.8452169299125671
7286b1dc,0.004810363054275513
5b6acc2d,0.0008393228054046631
e034cd34,0.1568339467048645
46577660,0.001667022705078125
bb4d6f24,0.09939613938331604
bfc7a3f2,0.3067305386066437
abc66be8,0.0028857290744781494
3627189f,0.9999935030937195
e49a77f6,1.3470649719238281e-05
a209d7ee,0.006137192249298096
dee69cf6,0.7612268924713135
9a6261a0,0.05010506510734558
a8e444c6,6.854534149169922e-06
a6a66a28,0.9998717606067657
db7022ff,0.01626846194267273
0dfb45d9,0.04788842797279358
81c983aa,8.940696716308594e-07
a98fb5e1,0.9945652782917023
99e004d7,4.291534423828125e-06
d16e5fbb,0.0007037222385406494
3c352f9e,0.21907073259353638
12202699,0.047029852867126465
86af0236,0.17511814832687378
f3703e6f,0.9841726720333099
4a71dc34,0.2287023663520813
321edcdc,0.046188563108444214
e365a657,7.927417755126953e-06
45755c9c,0.04016807675361633
873b0829,0.000425875186920166
72ccd009,0.012143522500991821
205243d9,0.9906584024429321
d9202f36,0.003697335720062256
9d0c30b0,0.2614077031612396
56644ace,0.05104166269302368
c63f527f,0.02743247151374817
bb84b9bd,0.9905701279640198
6f68caf0,0.15762373805046082
8492119b,5.960464477539063e-08
71bde48d,0.9996952712535858
d2d6e2ba,0.5602570474147797
6f4b309c,0.09754464030265808
b3cc5ba3,0.09683966636657715
fee39547,0.19665935635566711
4893137a,0.9994360506534576
e283c4c4,0.001678556203842163
25bac62b,0.6536109149456024
8fd88dd6,2.5033950805664062e-06
b48c104e,4.6193599700927734e-05
221d500b,0.03803941607475281
8f0de087,0.0005597472190856934
32342e03,0.002022683620452881
a8da99d8,2.384185791015625e-07
93203755,0.14648813009262085
d3c88528,0.9999503493309021
0d7a17b3,0.16423746943473816
bd72f5ec,0.9999814033508301
e953c0fd,0.02738437056541443
e730b6c6,0.972232311964035
c086033a,4.792213439941406e-05
a521d303,4.76837158203125e-06
b023957a,0.01776936650276184
3e0f04e8,6.556510925292969e-07
60647cba,0.002437591552734375
2f5c43a8,0.8919123113155365
b54ba69b,0.1560852825641632
eac962ff,0.059788018465042114
7e2a3763,0.01805347204208374
9362d863,0.17087498307228088
8f1b833c,0.34626278281211853
79727ff5,2.3126602172851562e-05
62614c75,0.9999650716781616
75a03adf,0.012978971004486084
cf138392,0.18362927436828613
bf467a96,0.0056875646114349365
c8b34651,0.8149861395359039
105a5c54,8.940696716308594e-07
bf6de75c,0.011779218912124634
060702c8,0.9999966025352478
921bad2c,0.9961492717266083
e0d17eb0,0.025063365697860718
9a3825c9,0.6069871187210083
8eda717f,0.004760712385177612
78906e0c,0.999998152256012
c60100ad,0.9999397397041321
90a72a52,0.09127393364906311
d80e4ed4,0.04631805419921875
339cd0d2,0.017946362495422363
d99de899,0.05660763382911682
357e20d1,5.960464477539063e-08
a4d190da,0.06470808386802673
bd226217,0.02491450309753418
476e2771,0.9995760023593903
4e483506,0.0003834664821624756
f70ea081,0.9977426528930664
4645e56f,0.9998336732387543
e6d05940,0.7283331751823425
f8b3c6af,0.9151462614536285
c89d6aad,0.10043478012084961
0cb57f6e,0.06311559677124023
86a4be46,0.006726324558258057
75e62d7e,0.0
ebc36374,0.10606414079666138
0ebcb731,0.9999986886978149
24d000c5,1.0251998901367188e-05
f3c9a4f6,0.3927866816520691
1bc59730,0.00013276934623718262
47ea0bff,0.9588785171508789
cdeccfdd,0.00027808547019958496
15e09a1d,0.10006585717201233
00652788,0.012212604284286499
23649c84,2.8789043426513672e-05
91188a77,0.013725310564041138
eaca8580,0.29154282808303833
4ce9daeb,0.9413250088691711
d4220673,0.9564360976219177
b6a87aef,0.1949077844619751
8333ebed,0.30585670471191406
950a3453,1.52587890625e-05
7074f6c9,0.0656256377696991
98a02caf,0.0013148784637451172
59c8d2b3,0.9999772906303406
d99d13bd,0.9949969947338104
de86f1cf,0.9999918937683105
8f4b1985,0.9951278567314148
a7779b04,0.012097656726837158
2caeab11,0.005979269742965698
16aeea7c,0.044266581535339355
b9d19ab9,0.999280571937561
29c5d2fd,0.9999996423721313
efcefa55,0.188923180103302
099161c3,0.16134682297706604
12b49195,1.3113021850585938e-06
96a1ce13,0.9955057799816132
67964b4f,0.0
b61c605c,0.014355391263961792
bcfc0f16,4.9948692321777344e-05
bf0cb956,0.00045758485794067383
12f6aa7d,0.018588483333587646
f36f3a0c,3.2782554626464844e-06
83490492,0.14328789710998535
e3b62b60,0.01891845464706421
20b27d66,0.9999945759773254
25c3ce93,0.8847752809524536
67a2ff0b,0.3190528154373169
9b2d3c1a,0.9998630583286285
8ad51f7d,2.181529998779297e-05
14137b57,0.05272012948989868
9ea5aa79,8.505582809448242e-05
5ea1d2dd,0.00027945637702941895
979c867e,0.8683922290802002
7ea1e1b6,0.038892656564712524
d65520ba,0.0
765ad2e2,0.23588359355926514
d2957326,0.9646647274494171
24349e24,1.7881393432617188e-07
fd8a2ae3,0.0005446672439575195
b282d98e,0.978510171175003
3eaa7a61,0.008090794086456299
16533dd4,0.04085913300514221
4adb68d7,0.9999618530273438
565005b9,0.055310994386672974
51d86e0c,0.9999448657035828
30635642,0.043614596128463745
d9480a60,0.00044909119606018066
b2647128,0.04228508472442627
20478c55,0.9980272352695465
caa0d105,5.030632019042969e-05
474f4534,0.054511696100234985
d51e3867,0.9977032244205475
e5d1bba7,0.031331419944763184
e7000b2a,0.008623272180557251
78f06b79,7.152557373046875e-07
8a9f4bee,0.9999955296516418
3d716bbe,0.44092079997062683
6e1ddef1,0.005944281816482544
9826f39a,0.0009828805923461914
3fdc82f7,0.5825550556182861
31f013c3,0.0003343820571899414
97a9df6d,0.00300559401512146
10e65294,0.3280463218688965
0bdca1a5,0.6352564096450806
374037fa,0.007638305425643921
1d1a0cec,0.18265587091445923
d415c5ad,0.011450767517089844
ced1306d,4.7147274017333984e-05
f43497f3,0.055523455142974854
ffd13a9e,0.9998714327812195
6f67148e,0.028863251209259033
be322b68,0.010386466979980469
af209b44,0.1042625904083252
69b53a4a,0.05076739192008972
4c085180,0.146127849817276
608cea18,0.048961132764816284
f8bebbfd,0.01531270146369934
ae16855d,5.364418029785156e-07
dfc700b3,0.999988317489624
e3bdd9ac,0.9966387748718262
87a8ea20,0.012049496173858643
3c3da9aa,0.03833994269371033
76c882d6,1.3589859008789062e-05
9e429645,0.8462496399879456
7dc9c990,3.6716461181640625e-05
f38d53ef,0.004982352256774902
e1785b6e,7.510185241699219e-05
80c673fb,0.9919494390487671
a8b8c20b,0.42843136191368103
6a1ff150,0.9579800367355347
2f68d4fe,0.11480659246444702
c462ec65,0.9999893307685852
c374d5c4,0.14563974738121033
d20769b3,0.028560400009155273
c467fe4d,0.0002168715000152588
1356229e,0.01072394847869873
b1532127,0.00017121434211730957
3777ee22,0.9992485642433167
4ba6023f,0.9990389347076416
08504ae6,0.16307389736175537
5e0b4cc5,0.01055002212524414
249a0c1f,0.996627539396286
24b3497f,0.16420811414718628
9edcf494,0.0
53297290,0.028980761766433716
6d3a269e,0.999632328748703
1b0d38fc,0.0008934736251831055
02747427,0.38495054841041565
38867253,0.9999722838401794
c392dbd0,0.13363683223724365
8939734c,2.1696090698242188e-05
097ba3af,0.006251990795135498
30f0f835,0.10995522141456604
bdab1bcf,0.18640580773353577
1070a984,0.9898639917373657
c41b8a90,0.9992857873439789
86a3b5cc,0.6308757364749908
d0a3719e,0.16750815510749817
b1a8067b,4.172325134277344e-07
911bc6aa,0.2519846260547638
67a2d0ac,0.0005218684673309326
11447262,0.14523446559906006
12fd1375,0.0
f2898538,0.005851715803146362
0e7355e2,5.960464477539063e-08
bc2c87c8,0.9999966621398926
94001156,0.0005768537521362305
d5855224,0.2798606753349304
a3c1a552,0.0019747018814086914
edcf54fa,0.00397181510925293
a28b90eb,0.6902114152908325
63cd028f,0.00010657310485839844
dbc79657,0.009277641773223877
bc856bf1,0.03782472014427185
c7e25a70,0.06341549754142761
9771b119,1.9073486328125e-06
836db0d9,0.00010904669761657715
f5685d3e,0.154648095369339
bb04299d,0.3467963933944702
163a9d23,0.26631098985671997
5283c614,1.1920928955078125e-07
2276d5d8,0.2128429114818573
ccb77e34,3.9517879486083984e-05
d4a75bf3,0.025322139263153076
e15f46ea,0.00658068060874939
992a45ba,0.06776654720306396
056e7768,5.543231964111328e-06
a1dc016b,0.0016630291938781738
